projeto,modo,status,AT,AC,AE,tempo_s,must_dom_ok,must_eco_ok,must_ling_ok,metodo,seed,fitness_final,AE_raw_surrogate,all_must_ok,best_generation,gens_executed,stop_reason,dom_score,eco_score,ling_score,population_size,generations,elitism_count,mutation_rate,crossover_rate,stable_gens,crossover_operator,team_size_testado
P4,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,7.360568,True,True,True,GA_CALIBRADO_CCC,3,0.7539682777777778,0.7539682777777778,True,10,30,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,5.43233,True,True,True,GA_CALIBRADO_CCC,4,0.8339947314814814,0.8339947314814814,True,10,30,stable_gens_no_improve,0.857143,0.6785715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333334,0.8134922222222222,10.63331,True,True,True,GA_CALIBRADO_CCC,5,0.8134922222222222,0.8134922222222222,True,39,59,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333334,0.8134922222222222,10.619715,True,True,True,GA_CALIBRADO_CCC,6,0.8134922222222222,0.8134922222222222,True,31,51,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8650795,0.8333333333333333,0.838624361111111,8.609864,True,True,True,GA_CALIBRADO_CCC,7,0.838624361111111,0.838624361111111,True,17,37,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8666666666666667,0.8190477777777779,8.658445,True,True,True,GA_CALIBRADO_CCC,8,0.8190477777777779,0.8190477777777779,True,13,33,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8571430000000001,0.6666666666666666,0.6984127222222222,17.147367,True,True,True,GA_CALIBRADO_CCC,9,0.6984127222222222,0.6984127222222222,True,43,63,stable_gens_no_improve,0.857143,0.5000005000000001,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,12.577878,True,True,True,GA_CALIBRADO_CCC,10,0.8339947314814814,0.8339947314814814,True,25,45,stable_gens_no_improve,0.857143,0.6785715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333334,0.8134922222222222,9.814315,True,True,True,GA_CALIBRADO_CCC,11,0.8134922222222222,0.8134922222222222,True,24,44,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8174605,0.8,0.8029100833333334,15.099641,True,True,True,GA_CALIBRADO_CCC,12,0.8029100833333334,0.8029100833333334,True,42,62,stable_gens_no_improve,0.857143,0.5000005000000001,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8492065,0.7333333333333333,0.7526455277777777,11.131436,True,True,True,GA_CALIBRADO_CCC,13,0.7526455277777777,0.7526455277777777,True,20,40,stable_gens_no_improve,0.857143,0.428572,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333333,0.8134922222222222,9.284838,True,True,True,GA_CALIBRADO_CCC,14,0.8134922222222222,0.8134922222222222,True,20,40,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8666666666666667,0.8190477777777779,6.864639,True,True,True,GA_CALIBRADO_CCC,15,0.8190477777777779,0.8190477777777779,True,15,35,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,11.454,True,True,True,GA_CALIBRADO_CCC,16,0.8339947314814814,0.8339947314814814,True,33,53,stable_gens_no_improve,0.857143,0.6785715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333334,0.8134922222222222,9.346193,True,True,True,GA_CALIBRADO_CCC,17,0.8134922222222222,0.8134922222222222,True,21,41,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333333,0.8134922222222222,15.893975,True,True,True,GA_CALIBRADO_CCC,18,0.8134922222222222,0.8134922222222222,True,75,95,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333333,0.8134922222222222,8.259814,True,True,True,GA_CALIBRADO_CCC,19,0.8134922222222222,0.8134922222222222,True,25,45,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8075397777777779,0.8333333333333333,0.8118387037037037,8.063296,True,True,True,GA_CALIBRADO_CCC,20,0.8118387037037037,0.8118387037037037,True,28,48,stable_gens_no_improve,0.857143,0.6785715,0.8035715,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8650795,0.8333333333333333,0.838624361111111,8.534866,True,True,True,GA_CALIBRADO_CCC,21,0.838624361111111,0.838624361111111,True,33,53,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8650795,0.8333333333333333,0.838624361111111,11.791633,True,True,True,GA_CALIBRADO_CCC,22,0.838624361111111,0.838624361111111,True,73,93,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8174605,0.8333333333333333,0.8201059722222221,8.393975,True,True,True,GA_CALIBRADO_CCC,23,0.8201059722222221,0.8201059722222221,True,36,56,stable_gens_no_improve,0.857143,0.5000005000000001,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333334,0.8134922222222222,10.91053,True,True,True,GA_CALIBRADO_CCC,24,0.8134922222222222,0.8134922222222222,True,45,65,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8650795,0.8333333333333333,0.838624361111111,17.152166,True,True,True,GA_CALIBRADO_CCC,25,0.838624361111111,0.838624361111111,True,57,77,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,9.288887,True,True,True,GA_CALIBRADO_CCC,26,0.8339947314814814,0.8339947314814814,True,27,47,stable_gens_no_improve,0.857143,0.6785715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,10.061309,True,True,True,GA_CALIBRADO_CCC,27,0.7817460555555554,0.7817460555555554,True,32,52,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.8273810555555555,0.8333333333333333,0.8283731018518518,14.570913,True,True,True,GA_CALIBRADO_CCC,28,0.8283731018518518,0.8283731018518518,True,49,69,stable_gens_no_improve,0.857143,0.857143,0.8035715,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,7.163741,True,True,True,GA_CALIBRADO_CCC,29,0.8587302777777778,0.8587302777777778,True,12,32,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P4,AE_FULL_SURROGATE,OK,0.857143,0.9,0.8642858333333333,13.648102,True,True,True,GA_CALIBRADO_CCC,30,0.8642858333333333,0.8642858333333333,True,51,71,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.746032,0.7666666666666666,0.7494711111111112,18.51152,True,True,True,GA_CALIBRADO_CCC,1,0.7494711111111112,0.7494711111111112,True,44,64,stable_gens_no_improve,0.857143,0.571429,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,26.280246,True,True,True,GA_CALIBRADO_CCC,2,0.7817460555555554,0.7817460555555554,True,85,105,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.825397,0.8333333333333334,0.8267197222222222,15.800399,True,True,True,GA_CALIBRADO_CCC,3,0.8267197222222222,0.8267197222222222,True,50,70,stable_gens_no_improve,0.857143,0.571429,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,17.286969,True,True,True,GA_CALIBRADO_CCC,4,0.7817460555555554,0.7817460555555554,True,49,69,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,45.950344,True,True,True,GA_CALIBRADO_CCC,5,0.7817460555555554,0.7817460555555554,True,29,49,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.761905,0.7,0.7103175,40.636542,True,True,True,GA_CALIBRADO_CCC,6,0.7103175,0.7103175,True,29,49,stable_gens_no_improve,0.857143,0.714286,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.825397,0.7666666666666666,0.7764550555555555,30.846637,True,True,True,GA_CALIBRADO_CCC,7,0.7764550555555555,0.7764550555555555,True,18,38,stable_gens_no_improve,0.857143,0.571429,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.761905,0.7,0.7103175,35.475869,True,True,True,GA_CALIBRADO_CCC,8,0.7103175,0.7103175,True,17,37,stable_gens_no_improve,0.857143,0.714286,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333333,0.8134922222222222,7.341952,True,True,True,GA_CALIBRADO_CCC,9,0.8134922222222222,0.8134922222222222,True,25,45,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.8273810555555555,0.7333333333333334,0.7490079537037038,6.42636,True,True,True,GA_CALIBRADO_CCC,10,0.7490079537037038,0.7490079537037038,True,15,35,stable_gens_no_improve,0.857143,0.857143,0.8035715,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.825397,0.8333333333333334,0.8267197222222222,12.392139,True,True,True,GA_CALIBRADO_CCC,11,0.8267197222222222,0.8267197222222222,True,71,91,stable_gens_no_improve,0.857143,0.571429,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.7956350555555556,0.7666666666666666,0.7714947314814814,8.024325,True,True,True,GA_CALIBRADO_CCC,12,0.7714947314814814,0.7714947314814814,True,25,45,stable_gens_no_improve,0.857143,0.571429,0.8035715,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.809524,0.8333333333333333,0.8134922222222222,9.87226,True,True,True,GA_CALIBRADO_CCC,13,0.8134922222222222,0.8134922222222222,True,40,60,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.7480160555555556,0.8,0.7566800462962964,11.791702,True,True,True,GA_CALIBRADO_CCC,14,0.7566800462962964,0.7566800462962964,True,31,51,stable_gens_no_improve,0.857143,0.857143,0.6607145,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.7579366111111111,0.7333333333333333,0.7374338796296297,23.154894,True,True,True,GA_CALIBRADO_CCC,15,0.7374338796296297,0.7374338796296297,True,57,77,stable_gens_no_improve,0.857143,0.857143,0.6785715,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7,0.7261905,12.845457,True,True,True,GA_CALIBRADO_CCC,16,0.7261905,0.7261905,True,42,62,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.7777780000000001,0.7999999999999999,0.7814816666666667,15.344462,True,True,True,GA_CALIBRADO_CCC,17,0.7814816666666667,0.7814816666666667,True,42,62,stable_gens_no_improve,0.857143,0.857143,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.746032,0.7666666666666666,0.7494711111111112,8.51057,True,True,True,GA_CALIBRADO_CCC,18,0.7494711111111112,0.7494711111111112,True,20,40,stable_gens_no_improve,0.857143,0.571429,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.7777780000000001,0.7999999999999999,0.7814816666666667,11.623179,True,True,True,GA_CALIBRADO_CCC,19,0.7814816666666667,0.7814816666666667,True,39,59,stable_gens_no_improve,0.857143,0.857143,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.761905,0.8333333333333333,0.7738097222222223,9.768429,True,True,True,GA_CALIBRADO_CCC,20,0.7738097222222223,0.7738097222222223,True,15,35,stable_gens_no_improve,0.857143,0.714286,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,18.769739,True,True,True,GA_CALIBRADO_CCC,21,0.7817460555555554,0.7817460555555554,True,54,74,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.8115080555555555,0.7666666666666666,0.7741402314814815,9.396511,True,True,True,GA_CALIBRADO_CCC,22,0.7741402314814815,0.7741402314814815,True,25,45,stable_gens_no_improve,0.857143,0.714286,0.8035715,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.7539684999999999,0.7666666666666666,0.7560848611111112,3.620386,True,True,True,GA_CALIBRADO_CCC,23,0.7560848611111112,0.7560848611111112,True,20,40,stable_gens_no_improve,0.6428575,0.571429,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,3.975546,True,True,True,GA_CALIBRADO_CCC,24,0.7817460555555554,0.7817460555555554,True,20,40,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.746032,0.7666666666666666,0.7494711111111112,4.247616,True,True,True,GA_CALIBRADO_CCC,25,0.7494711111111112,0.7494711111111112,True,22,42,stable_gens_no_improve,0.857143,0.571429,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,11.380535,True,True,True,GA_CALIBRADO_CCC,26,0.7817460555555554,0.7817460555555554,True,26,46,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.8115080555555555,0.7999999999999999,0.8019180092592592,19.567528,True,True,True,GA_CALIBRADO_CCC,27,0.8019180092592592,0.8019180092592592,True,43,63,stable_gens_no_improve,0.857143,0.714286,0.8035715,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.761905,0.7,0.7103175,15.442786,True,True,True,GA_CALIBRADO_CCC,28,0.7103175,0.7103175,True,26,46,stable_gens_no_improve,0.857143,0.714286,0.714286,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,8.8841,True,True,True,GA_CALIBRADO_CCC,29,0.7817460555555554,0.7817460555555554,True,55,75,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P5,AE_FULL_SURROGATE,OK,0.825397,0.8333333333333334,0.8267197222222222,7.178193,True,True,True,GA_CALIBRADO_CCC,30,0.8267197222222222,0.8267197222222222,True,54,74,stable_gens_no_improve,0.857143,0.571429,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.746032,0.7333333333333333,0.7354497777777778,6.290087,True,True,True,GA_CALIBRADO_CCC,1,0.7354497777777778,0.7354497777777778,True,34,54,stable_gens_no_improve,0.6428575,0.5000005000000001,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7,0.7261905,5.628602,True,True,True,GA_CALIBRADO_CCC,2,0.7261905,0.7261905,True,28,48,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333333,0.7500000277777777,5.532228,True,True,True,GA_CALIBRADO_CCC,3,0.7500000277777777,0.7500000277777777,True,30,50,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,5.418459,True,True,True,GA_CALIBRADO_CCC,4,0.7817460555555554,0.7817460555555554,True,34,54,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,4.913213,True,True,True,GA_CALIBRADO_CCC,5,0.7817460555555554,0.7817460555555554,True,37,57,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333333,0.7500000277777777,3.358463,True,True,True,GA_CALIBRADO_CCC,6,0.7500000277777777,0.7500000277777777,True,27,47,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.6666666666666666,0.6984127222222222,3.916025,True,True,True,GA_CALIBRADO_CCC,7,0.6984127222222222,0.6984127222222222,True,37,57,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.746032,0.7333333333333333,0.7354497777777778,4.735887,True,True,True,GA_CALIBRADO_CCC,8,0.7354497777777778,0.7354497777777778,True,49,69,stable_gens_no_improve,0.6428575,0.5000005000000001,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,3.34941,True,True,True,GA_CALIBRADO_CCC,9,0.7817460555555554,0.7817460555555554,True,24,44,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,3.081054,True,True,True,GA_CALIBRADO_CCC,10,0.7817460555555554,0.7817460555555554,True,24,44,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333333,0.7500000277777777,3.226303,True,True,True,GA_CALIBRADO_CCC,11,0.7500000277777777,0.7500000277777777,True,23,43,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,6.708618,True,True,True,GA_CALIBRADO_CCC,12,0.7817460555555554,0.7817460555555554,True,80,100,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,4.114822,True,True,True,GA_CALIBRADO_CCC,13,0.7817460555555554,0.7817460555555554,True,31,51,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,3.844289,True,True,True,GA_CALIBRADO_CCC,14,0.7817460555555554,0.7817460555555554,True,31,51,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.6904765,0.6,0.6150794166666667,3.026226,True,True,True,GA_CALIBRADO_CCC,15,0.6150794166666667,0.6150794166666667,True,18,38,stable_gens_no_improve,0.857143,0.428572,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7,0.7261905,3.663893,True,True,True,GA_CALIBRADO_CCC,16,0.7261905,0.7261905,True,29,49,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,3.933264,True,True,True,GA_CALIBRADO_CCC,17,0.7817460555555554,0.7817460555555554,True,30,50,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,4.210454,True,True,True,GA_CALIBRADO_CCC,18,0.7817460555555554,0.7817460555555554,True,34,54,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333333,0.7500000277777777,3.163637,True,True,True,GA_CALIBRADO_CCC,19,0.7500000277777777,0.7500000277777777,True,20,40,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,6.684415,True,True,True,GA_CALIBRADO_CCC,20,0.7817460555555554,0.7817460555555554,True,70,90,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,3.25156,True,True,True,GA_CALIBRADO_CCC,21,0.7817460555555554,0.7817460555555554,True,18,38,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333333,0.7500000277777777,4.167681,True,True,True,GA_CALIBRADO_CCC,22,0.7500000277777777,0.7500000277777777,True,31,51,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7,0.7261905,4.994627,True,True,True,GA_CALIBRADO_CCC,23,0.7261905,0.7261905,True,36,56,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333333,0.7500000277777777,7.017588,True,True,True,GA_CALIBRADO_CCC,24,0.7500000277777777,0.7500000277777777,True,27,47,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,4.03356,True,True,True,GA_CALIBRADO_CCC,25,0.7817460555555554,0.7817460555555554,True,18,38,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7,0.7222222500000001,9.627611,True,True,True,GA_CALIBRADO_CCC,26,0.7222222500000001,0.7222222500000001,True,55,75,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333333,0.7500000277777777,9.256814,True,True,True,GA_CALIBRADO_CCC,27,0.7500000277777777,0.7500000277777777,True,37,57,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,5.45604,True,True,True,GA_CALIBRADO_CCC,28,0.7817460555555554,0.7817460555555554,True,30,50,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,10.873408,True,True,True,GA_CALIBRADO_CCC,29,0.7817460555555554,0.7817460555555554,True,31,51,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P6,AE_FULL_SURROGATE,OK,0.857143,0.7,0.7261905,15.725766,True,True,True,GA_CALIBRADO_CCC,30,0.7261905,0.7261905,True,51,71,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,9.380033,True,True,True,GA_CALIBRADO_CCC,1,0.8593255092592593,0.8593255092592593,True,22,42,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,11.640985,True,True,True,GA_CALIBRADO_CCC,2,0.8593255092592593,0.8593255092592593,True,48,68,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,8.190172,True,True,True,GA_CALIBRADO_CCC,3,0.8537699537037037,0.8537699537037037,True,21,41,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,7.122354,True,True,True,GA_CALIBRADO_CCC,4,0.8593255092592593,0.8593255092592593,True,21,41,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,9.396086,True,True,True,GA_CALIBRADO_CCC,5,0.8593255092592593,0.8593255092592593,True,61,81,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,6.493734,True,True,True,GA_CALIBRADO_CCC,6,0.8593255092592593,0.8593255092592593,True,34,54,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,6.555826,True,True,True,GA_CALIBRADO_CCC,7,0.8593255092592593,0.8593255092592593,True,26,46,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,4.322038,True,True,True,GA_CALIBRADO_CCC,8,0.8593255092592593,0.8593255092592593,True,35,55,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
