projeto,team_size_testado,metodo,modo,seed,status,AT,AC,AE,fitness_final,AE_raw_surrogate,tempo_s,must_dom_ok,must_eco_ok,must_ling_ok,all_must_ok,dom_score,eco_score,ling_score,pc_score,pc_label,best_generation,gens_executed,stop_reason,population_size,generations,elitism_count,mutation_rate,crossover_rate,stable_gens,crossover_operator
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,20,OK,0.6666669999999999,0.6,0.6111111666666666,0.6111111666666666,0.6111111666666666,1.906998,True,True,True,True,0.6428575,0.857143,0.6428575,0.5,M,13,33,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,21,OK,0.8227515,0.7666666666666666,0.7760141388888888,0.7760141388888888,0.7760141388888888,4.986257,True,True,True,True,0.857143,0.9047620000000001,0.7857145,0.8333333333333333,VH,74,94,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,22,OK,0.7486775,0.6666666666666666,0.6803351388888889,0.6803351388888889,0.6803351388888889,3.288183,True,True,True,True,0.857143,0.952381,0.6428575,0.6666666666666666,H,38,58,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,23,OK,0.8650795,0.7666666666666666,0.7830688055555556,0.7830688055555556,0.7830688055555556,4.482315,True,True,True,True,0.6428575,0.857143,1.0,0.7666666666666666,H,59,79,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,24,OK,0.7433865,0.6,0.6238977499999999,0.6238977499999999,0.6238977499999999,1.876336,True,True,True,True,0.6428575,0.47619100000000003,0.857143,0.5666666666666667,M,11,31,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,25,OK,0.8650795,0.8,0.8108465833333334,0.8108465833333334,0.8108465833333334,4.346421,True,True,True,True,0.6428575,0.857143,1.0,0.8,VH,58,78,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,26,OK,0.8650795,0.8,0.8108465833333334,0.8108465833333334,0.8108465833333334,3.755941,True,True,True,True,0.6428575,0.857143,1.0,0.8,VH,53,73,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,27,OK,0.8650795,0.8,0.8108465833333334,0.8108465833333334,0.8108465833333334,2.911317,True,True,True,True,0.6428575,0.857143,1.0,0.8,VH,31,51,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,28,OK,0.6269845000000001,0.6,0.6044974166666667,0.6044974166666667,0.6044974166666667,2.799285,True,True,True,True,0.6428575,0.857143,0.571429,0.5666666666666667,M,29,49,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,29,OK,0.8650795,0.8,0.8108465833333334,0.8108465833333334,0.8108465833333334,4.08211,True,True,True,True,0.6428575,0.857143,1.0,0.8,VH,51,71,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P3,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,30,OK,0.8650795,0.7666666666666666,0.7830688055555556,0.7830688055555556,0.7830688055555556,3.004604,True,True,True,True,0.6428575,0.857143,1.0,0.8,VH,33,53,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,1,OK,0.8174605,0.8333333333333333,0.8201059722222221,0.8201059722222221,0.8201059722222221,2.166466,True,True,True,True,0.857143,0.5000005000000001,0.857143,0.8333333333333333,VH,17,37,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,2,OK,0.8174605,0.8333333333333333,0.8201059722222221,0.8201059722222221,0.8201059722222221,2.502016,True,True,True,True,0.857143,0.5000005000000001,0.857143,0.8333333333333333,VH,25,45,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,3,OK,0.8650795,0.8333333333333333,0.838624361111111,0.838624361111111,0.838624361111111,3.193104,True,True,True,True,0.857143,0.9285715,0.857143,0.8333333333333333,VH,38,58,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,4,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,0.8339947314814814,0.8339947314814814,2.998749,True,True,True,True,0.857143,0.6785715,0.857143,0.8333333333333333,VH,33,53,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,5,OK,0.8650795,0.8333333333333333,0.838624361111111,0.838624361111111,0.838624361111111,3.33244,True,True,True,True,0.857143,0.9285715,0.857143,0.8333333333333333,VH,40,60,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,6,OK,0.857143,0.7,0.7261905,0.7261905,0.7261905,2.189375,True,True,True,True,0.857143,0.857143,0.857143,0.7000000000000001,H,18,38,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,7,OK,0.809524,0.8333333333333334,0.8134922222222222,0.8134922222222222,0.8134922222222222,2.440139,True,True,True,True,0.857143,0.428572,0.857143,0.8666666666666668,VH,24,44,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,8,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,0.8339947314814814,0.8339947314814814,2.312352,True,True,True,True,0.857143,0.6785715,0.857143,0.8333333333333333,VH,20,40,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,9,OK,0.809524,0.8333333333333334,0.8134922222222222,0.8134922222222222,0.8134922222222222,3.494023,True,True,True,True,0.857143,0.428572,0.857143,0.8666666666666668,VH,43,63,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,10,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,0.8339947314814814,0.8339947314814814,2.26388,True,True,True,True,0.857143,0.6785715,0.857143,0.8333333333333333,VH,20,40,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,11,OK,0.857143,0.7999999999999999,0.8095238333333333,0.8095238333333333,0.8095238333333333,3.034596,True,True,True,True,0.857143,0.857143,0.857143,0.8333333333333333,VH,34,54,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,12,OK,0.809524,0.7666666666666666,0.7738095555555554,0.7738095555555554,0.7738095555555554,2.392042,True,True,True,True,0.857143,0.428572,0.857143,0.8,VH,21,41,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,13,OK,0.809524,0.8333333333333333,0.8134922222222222,0.8134922222222222,0.8134922222222222,2.40313,True,True,True,True,0.857143,0.428572,0.857143,0.8333333333333333,VH,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,14,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,2.211355,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,17,37,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,15,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,0.8339947314814814,0.8339947314814814,2.846997,True,True,True,True,0.857143,0.6785715,0.857143,0.8333333333333333,VH,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,16,OK,0.8174605,0.8333333333333333,0.8201059722222221,0.8201059722222221,0.8201059722222221,3.65704,True,True,True,True,0.857143,0.5000005000000001,0.857143,0.8333333333333333,VH,45,65,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,17,OK,0.8293652222222223,0.7999999999999999,0.8048942037037037,0.8048942037037037,0.8048942037037037,4.267276,True,True,True,True,0.857143,0.2500005,0.9285715,0.8333333333333333,VH,57,77,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,18,OK,0.857143,0.9,0.8642858333333333,0.8642858333333333,0.8642858333333333,3.60762,True,True,True,True,0.857143,0.857143,0.857143,0.9,VH,45,65,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,19,OK,0.809524,0.8333333333333333,0.8134922222222222,0.8134922222222222,0.8134922222222222,4.821768,True,True,True,True,0.857143,0.428572,0.857143,0.8333333333333333,VH,67,87,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,20,OK,0.8373017222222222,0.8333333333333333,0.8339947314814814,0.8339947314814814,0.8339947314814814,3.931976,True,True,True,True,0.857143,0.6785715,0.857143,0.8333333333333333,VH,48,68,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,21,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,4.706715,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,64,84,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,22,OK,0.8492065,0.7333333333333333,0.7526455277777777,0.7526455277777777,0.7526455277777777,3.222005,True,True,True,True,0.857143,0.428572,0.9285715,0.7666666666666666,H,38,58,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,23,OK,0.857143,0.8333333333333333,0.837301611111111,0.837301611111111,0.837301611111111,2.384921,True,True,True,True,0.857143,0.857143,0.857143,0.8333333333333333,VH,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,24,OK,0.8373017222222222,0.7333333333333334,0.7506613981481483,0.7506613981481483,0.7506613981481483,2.102392,True,True,True,True,0.857143,0.6785715,0.857143,0.8,VH,19,39,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,25,OK,0.7599207777777779,0.7333333333333334,0.7377645740740743,0.7377645740740743,0.7377645740740743,2.556599,True,True,True,True,0.857143,0.2500005,0.8035715,0.8,VH,25,45,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,26,OK,0.8968255,0.6,0.6494709166666667,0.6494709166666667,0.6494709166666667,2.705792,True,True,True,True,0.857143,0.857143,0.9285715,0.5666666666666667,M,26,46,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,27,OK,0.8492065,0.7333333333333334,0.7526455277777778,0.7526455277777778,0.7526455277777778,3.165691,True,True,True,True,0.857143,0.428572,0.9285715,0.8,VH,40,60,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,28,OK,0.809524,0.8333333333333333,0.8134922222222222,0.8134922222222222,0.8134922222222222,3.121905,True,True,True,True,0.857143,0.428572,0.857143,0.8333333333333333,VH,35,55,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,29,OK,0.809524,0.8333333333333334,0.8134922222222222,0.8134922222222222,0.8134922222222222,3.321681,True,True,True,True,0.857143,0.428572,0.857143,0.8666666666666668,VH,41,61,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P4,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,30,OK,0.809524,0.8333333333333334,0.8134922222222222,0.8134922222222222,0.8134922222222222,2.900695,True,True,True,True,0.857143,0.428572,0.857143,0.8666666666666668,VH,34,54,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,1,OK,0.746032,0.7666666666666666,0.7494711111111112,0.7494711111111112,0.7494711111111112,3.327891,True,True,True,True,0.857143,0.571429,0.714286,0.8,VH,35,55,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,2,OK,0.6369050555555555,0.6666666666666666,0.641865324074074,0.641865324074074,0.641865324074074,4.817039,True,True,True,True,0.857143,0.571429,0.5178575,0.6,M,67,87,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,3,OK,0.84127,0.7333333333333334,0.7513227777777778,0.7513227777777778,0.7513227777777778,2.319459,True,True,True,True,0.857143,0.714286,0.857143,0.8,VH,20,40,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,4,OK,0.761905,0.8333333333333333,0.7738097222222223,0.7738097222222223,0.7738097222222223,4.908248,True,True,True,True,0.857143,0.714286,0.714286,0.8333333333333333,VH,66,86,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,5,OK,0.746032,0.7666666666666666,0.7494711111111112,0.7494711111111112,0.7494711111111112,4.989224,True,True,True,True,0.857143,0.571429,0.714286,0.8,VH,72,92,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,6,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,2.801959,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,27,47,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,7,OK,0.761905,0.7666666666666666,0.762698611111111,0.762698611111111,0.762698611111111,3.237692,True,True,True,True,0.857143,0.714286,0.714286,0.7333333333333333,H,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,8,OK,0.746032,0.7666666666666666,0.7494711111111112,0.7494711111111112,0.7494711111111112,3.40101,True,True,True,True,0.857143,0.571429,0.714286,0.8,VH,39,59,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,9,OK,0.6626986111111112,0.5666666666666667,0.5826719907407407,0.5826719907407407,0.5826719907407407,2.663456,True,True,True,True,0.857143,0.714286,0.5357145,0.7000000000000001,H,25,45,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,10,OK,0.746032,0.6333333333333333,0.6521164444444444,0.6521164444444444,0.6521164444444444,3.469221,True,True,True,True,0.857143,0.571429,0.714286,0.5666666666666667,M,39,59,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,11,OK,0.857143,0.7333333333333333,0.7539682777777778,0.7539682777777778,0.7539682777777778,2.96702,True,True,True,True,0.857143,0.857143,0.857143,0.7666666666666666,H,30,50,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,12,OK,0.8174605,0.8333333333333333,0.8201059722222221,0.8201059722222221,0.8201059722222221,2.888497,True,True,True,True,0.857143,0.857143,0.7857145,0.8333333333333333,VH,30,50,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,13,OK,0.857143,0.7,0.7261905,0.7261905,0.7261905,2.227862,True,True,True,True,0.857143,0.857143,0.857143,0.7666666666666666,H,16,36,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,14,OK,0.761905,0.8,0.7682541666666668,0.7682541666666668,0.7682541666666668,4.228228,True,True,True,True,0.857143,0.714286,0.714286,0.8,VH,57,77,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,15,OK,0.7777780000000001,0.6666666666666666,0.6851852222222222,0.6851852222222222,0.6851852222222222,3.13271,True,True,True,True,0.857143,0.857143,0.714286,0.7666666666666666,H,37,57,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,16,OK,0.8968255,0.8,0.8161375833333334,0.8161375833333334,0.8161375833333334,3.158203,True,True,True,True,0.857143,0.857143,0.9285715,0.8,VH,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,17,OK,0.84127,0.7666666666666666,0.7791005555555555,0.7791005555555555,0.7791005555555555,2.128898,True,True,True,True,0.857143,0.714286,0.857143,0.7333333333333333,H,16,36,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,18,OK,0.761905,0.7,0.7103175,0.7103175,0.7103175,3.061446,True,True,True,True,0.857143,0.714286,0.714286,0.7666666666666666,H,33,53,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,19,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,3.851382,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,48,68,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,20,OK,0.8809524999999999,0.7,0.7301587500000001,0.7301587500000001,0.7301587500000001,2.80538,True,True,True,True,0.857143,0.714286,0.9285715,0.7000000000000001,H,28,48,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,21,OK,0.7579366111111111,0.7999999999999999,0.764947175925926,0.764947175925926,0.764947175925926,3.196851,True,True,True,True,0.857143,0.857143,0.6785715,0.8333333333333333,VH,36,56,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,22,OK,0.666667,0.7,0.6722225000000001,0.6722225000000001,0.6722225000000001,3.706142,True,True,True,True,0.857143,0.571429,0.571429,0.6333333333333333,H,47,67,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,23,OK,0.8968255,0.8,0.8161375833333334,0.8161375833333334,0.8161375833333334,2.084883,True,True,True,True,0.857143,0.857143,0.9285715,0.8,VH,17,37,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,24,OK,0.761905,0.7666666666666666,0.762698611111111,0.762698611111111,0.762698611111111,4.683579,True,True,True,True,0.857143,0.714286,0.714286,0.7666666666666666,H,62,82,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,25,OK,0.7420636111111111,0.7666666666666666,0.7461641203703703,0.7461641203703703,0.7461641203703703,4.877991,True,True,True,True,0.857143,0.714286,0.6785715,0.8,VH,68,88,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,26,OK,0.7420636111111111,0.7666666666666666,0.7461641203703703,0.7461641203703703,0.7461641203703703,4.09138,True,True,True,True,0.857143,0.714286,0.6785715,0.7333333333333333,H,55,75,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,27,OK,0.761905,0.8333333333333333,0.7738097222222223,0.7738097222222223,0.7738097222222223,3.749083,True,True,True,True,0.857143,0.714286,0.714286,0.8333333333333333,VH,45,65,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,28,OK,0.746032,0.7666666666666666,0.7494711111111112,0.7494711111111112,0.7494711111111112,2.998271,True,True,True,True,0.857143,0.571429,0.714286,0.8,VH,31,51,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,29,OK,0.761905,0.7999999999999999,0.7682541666666668,0.7682541666666668,0.7682541666666668,3.328572,True,True,True,True,0.857143,0.714286,0.714286,0.8333333333333333,VH,39,59,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P5,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,30,OK,0.761905,0.7666666666666666,0.762698611111111,0.762698611111111,0.762698611111111,3.836262,True,True,True,True,0.857143,0.714286,0.714286,0.8,VH,48,68,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,1,OK,0.8333335,0.6666666666666666,0.6944444722222222,0.6944444722222222,0.6944444722222222,3.013974,True,True,True,True,0.857143,0.6428575,0.857143,0.6666666666666666,H,26,46,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,2,OK,0.6746034999999999,0.7333333333333334,0.6843918055555555,0.6843918055555555,0.6843918055555555,4.285021,True,True,True,True,0.6428575,0.9285715,0.6428575,0.8,VH,50,70,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,3,OK,0.857143,0.6333333333333333,0.6706349444444445,0.6706349444444445,0.6706349444444445,4.328766,True,True,True,True,0.857143,0.857143,0.857143,0.6333333333333335,H,50,70,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,4,OK,0.809524,0.6666666666666666,0.6904762222222222,0.6904762222222222,0.6904762222222222,5.837867,True,True,True,True,0.857143,0.428572,0.857143,0.7666666666666666,H,82,102,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,5,OK,0.8214287222222222,0.6,0.636904787037037,0.636904787037037,0.636904787037037,3.071918,True,True,True,True,1.0,0.464286,0.7857145,0.5666666666666667,M,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,6,OK,0.857143,0.7,0.7261905,0.7261905,0.7261905,4.082822,True,True,True,True,0.857143,0.857143,0.857143,0.7666666666666666,H,46,66,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,7,OK,0.714286,0.6666666666666666,0.6746032222222222,0.6746032222222222,0.6746032222222222,5.740398,True,True,True,True,0.857143,0.6428575,0.6428575,0.7333333333333336,H,73,93,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,8,OK,0.714286,0.7333333333333334,0.7174605555555557,0.7174605555555557,0.7174605555555557,5.962691,True,True,True,True,0.857143,0.6428575,0.6428575,0.8,VH,78,98,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,9,OK,0.8333335,0.6,0.6388889166666667,0.6388889166666667,0.6388889166666667,2.912037,True,True,True,True,0.857143,0.6428575,0.857143,0.5,M,28,48,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,10,OK,0.857143,0.5666666666666667,0.6150793888888888,0.6150793888888888,0.6150793888888888,2.164872,True,True,True,True,0.857143,0.857143,0.857143,0.5333333333333334,M,13,33,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,11,OK,0.857143,0.6666666666666666,0.6984127222222222,0.6984127222222222,0.6984127222222222,3.741807,True,True,True,True,0.857143,0.857143,0.857143,0.6666666666666666,H,40,60,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,12,OK,0.714286,0.7,0.7023809999999999,0.7023809999999999,0.7023809999999999,4.973221,True,True,True,True,0.857143,0.6428575,0.6428575,0.7333333333333336,H,61,81,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,13,OK,0.7857145,0.7,0.71428575,0.71428575,0.71428575,5.113057,True,True,True,True,0.6428575,0.857143,0.857143,0.7000000000000001,H,62,82,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,14,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,3.507528,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,36,56,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,15,OK,0.6904765,0.7,0.69206375,0.69206375,0.69206375,2.486401,True,True,True,True,0.857143,0.428572,0.6428575,0.7666666666666666,H,18,38,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,16,OK,0.857143,0.7,0.7261905,0.7261905,0.7261905,2.460089,True,True,True,True,0.857143,0.857143,0.857143,0.7666666666666666,H,17,37,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,17,OK,0.8333335,0.7333333333333333,0.7500000277777777,0.7500000277777777,0.7500000277777777,3.293154,True,True,True,True,0.857143,0.6428575,0.857143,0.7666666666666666,H,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,18,OK,0.857143,0.5666666666666667,0.6150793888888888,0.6150793888888888,0.6150793888888888,3.098,True,True,True,True,0.857143,0.857143,0.857143,0.5333333333333334,M,30,50,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,19,OK,0.6666669999999999,0.7333333333333334,0.6777780555555554,0.6777780555555554,0.6777780555555554,3.455763,True,True,True,True,0.6428575,0.857143,0.6428575,0.8,VH,37,57,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
